NUM_ENREG,NOM_COMMERCIAL,NOM_DCI,DOSAGE,UNITE,CONDITIONNEMENT,CONVENTION,REMBOURSABLE,D_REMBOURSEMENT,D_ARRET_REMB,D_DECISION,TARIF,TAUX,FORME,TAB,HOP,SS,OFF,PAYS,LABO,OBS,CM,CODE_DCI,CODEMEDIC,D_TARIF,MAJORATION_TARIF,TYPE,PRESCRIPTEUR,DATE_INSERTION,DATE_MAJ
4720,CARDIOVEL,CARVEDILOL,"6,25MG",MG,B/30,,O,6/4/2008,,,697.8,,152.0,,O,O,O,,,"CPR : Pour l'indication insuffisance cardiaque, le remboursement n'intervient que sur prescription initiale hospitalière d'un médecin spécialiste en cardiologie et en renouvellement de la prescription initiale sur prescription de tout médecin spécialiste en cardiologie.Et à compter du 18/03/2023 : Remboursable uniquement dans l'indication insuffisance cardiaque chronique stable, le remboursement n'intervient que sur prescription initiale hospitalière d'un médecin spécialiste en cardiologie et en renouvellement de la prescription initiale sur prescription de tout médecin spéciliste en cardiologie.",O,06F208,32106F20808,10/2/2008,,G,,6/4/2008,4/25/2024
4721,CARDIOVEL,CARVEDILOL,25MG,MG,B/30,,O,6/4/2008,,,1209.9,,152.0,,O,O,O,,,"CPR : Pour l'indication insuffisance cardiaque, le remboursement n'intervient que sur prescription initiale hospitalière d'un médecin spécialiste en cardiologie et en renouvellement de la prescription initiale sur prescription de tout médecin spécialiste en cardiologie.Et à compter du 18/03/2023 :Remboursable uniquement dans l'indication insuffisance cardiaque chronique stable, le remboursement n'itervient que sur prescrition initiale hospitalière d'un médecin spécialiste en cardiologie et en renouvellement de la prescription initiale sur prescription de tout médecin spéciliste en cardiologie.",O,06F209,32106F20908,10/2/2008,,G,,6/4/2008,4/25/2024
4739,IMINOPRIL,IMIDAPRIL,10MG,MG,B/28,,O,5/31/2008,,,901.04,,14.0,,O,O,O,,,CTR : Tarif de référence applicable pour le remboursement des prescriptions  destinées aux nouveaux malades mis sous traitement à compter de la date  de l'entrée en vigueur du présent arrêté .,O,06E213,00106E21306,6/16/2011,,G,,5/31/2008,4/25/2024
4741,OMNISCAN,GADODIAMIDE,"287MG/ML(0,5MMOL/ML)",MG/ML,FL/15ML,,O,5/17/2008,,,0.0,,73.0,,O,O,O,,,CPR : Remboursable uniquement sur prescription du médecin radiologue et  après accord préalable de l'organisme de sécurité sociale.cette condition particulière de remboursement est applicable à compter du16/10/2011 .,O,08A039,21208A03908,,,P,,5/17/2008,4/25/2024
7242,KEPAM,LEVETIRACETAM,750 MG,,BTE/60,,O,8/1/2018,,,4620.0,,143.0,,,O,O,213,,CPR : Remboursable sur prescription du neurologue.,,15A102,35215A10218,5/24/2016,,G,,8/1/2018,4/25/2024
4742,OMNISCAN,GADODIAMINE,"287MG/ML(0,5MMOL/ML)",MG/ML,FL/20ML,,O,5/17/2008,,,0.0,,73.0,,O,O,O,,,CPR : Remboursable uniquement sur prescription du médecin radiologue et après accord préalable  de l'organisme de sécurité sociale.cette condition particulière de remboursement est applicable à compter du 16/10/2011.,O,08A039,21208A03908,,,P,,5/17/2008,4/25/2024
4746,DOFEBRIL,PARACETAMOL,500MG,MG,B/2 TUBE DE 10,,O,5/17/2008,,,50.0,,15.0,,O,O,O,213,,En cas de prescription de ce medicament anterieure à la date du 02/10/2008 il y'a lieu d'appliquer le tarif de reference suivant : 46.00DA,,03B010,34803B01008,10/2/2008,,G,10,5/17/2008,4/25/2024
4767,PIROXICAM SANDOZ,PIROXICAM,20MG,MG,B/10,,O,7/14/2008,,,143.0,,152.0,,O,O,O,213,,"En cas de prescription de ce médicament antérieure à la date du 13.03.2010, il y'a lieu d'appliquer le tarif de référence suivant: 308.00DA.",,04B022,05004B02208,3/13/2010,O,G,10,7/14/2008,4/25/2024
3268,VERTILOX,BETAHISTINE,8,MG,B/100,,O,,,,560.0,,14.0,,,,O,,,CPR : Remboursable uniquement dans le vertige de Ménière.(Applicable à compter du 29/10/2017),O,18C007,01818C00799,10/2/2008,,G,,10/2/2008,4/22/2024
5296,PLAGREL,CLOPIDOGREL,75MG,MG,BTE/28,,O,3/11/2010,,,1680.0,,156.0,,,O,O,213,,"CPR : Remboursable uniquement sur prescription des médecins spécialistes en neurologie, en cardiologie, en chirurgie cardiovasculaire, en diabétologie et en médecine interne Chez les patients souffrant:-d'infarctus du myocarde datant de quelque jours à moins de 35 jours,-d'artériopahie oblitérante des membres inférieurs établie,-d'accident vasculaire cérébral ischémique datant de plus de 7 jours et de moins de 6 mois,-d'un syndrome coronaire aigu sans sus décalage du segement ST(angor instable ou infarctus du myocarde sans onde Q), avec ou sant pose de stent.-infarctus du myocarde avec sus décalage du segment ST en association à l'acide acétyl salicylique chez les patients traités médicalement et éligibles à un traitement trombolytique.Dans toutes ces situations le remboursement ne peut être accordé au-delà de 12 mois de traitement sans accord préalable de l'organisme de sécurité sociale ( applicable à ce jour). y compris les patient bénéficiant d'une angioplastie coronaire avec pose de stent en association à l'acide acétylique ( applicable à compter du 13/10/2010).",O,06J159,35206J15910,9/15/2014,,G,,3/11/2010,4/25/2024
5684,CLOPLAV,"CLOPIDOGREL,SOUS FORME DE BISULFATE",75MG,MG,BTE/30,,O,1/18/2012,,,1800.0,,156.0,,,O,O,JORDANIE,,"CPR : Remboursable uniquement sur prescription des médecins spécialistes en neurologie,cardiologie en chirurgie cardiovasculaire, en diabétologie et en médecine interne. Chez les patients souffrant:- d'infarctus du myocarde datant de quelques jours à moins de 35 jours.- d'artériopathie oblitérante des membres inférieurs établie,- d'accident vasculaire cérébral ischémique datant de plus de 7 jours et de moins de 6 mois,- d'un syndrome coronaire aigu sans sus dÚcalage du segment ST (angor instable ou infarctus du myocarde sans onde Q) en association à l'acide acétyl salicylique et ce, avec ou sans pose de Stent,- infarctus du myocarde avec sus décalage du segment ST en association à l'acide acétyl salicylique chez les patients traités médicalement et éligibles à un traitement trombolytique.   Dans toutes ces situations le remboursement ne peut être accordé au-delà de 12 mois de traitement sans accord préalable de l'organisme de sécurité sociale.",O,06J159,00106J15912,9/15/2014,,G,,1/18/2012,4/25/2024
5717,MONTELAIR,"MONTELUKAST,S/F SODIQUE",10 MG,MG,BTE/30,,O,3/20/2012,,,2310.0,,156.0,,,O,O,213,,CPR : Remboursable uniquement sur prescription initiale et annuelle des medecins spécialiste en pneumo-phtisiologie en pédiatrie (pour les cas pouvant relever de la pédiatrie) et en médecine interne ainsi que sur prescription de renouvellement du traitement dans l'intervalle (initial-annuel) par tout médecin traitant.ce médicament n'est pris en charge que dans les seules situations d'asthme persistant modéré non controlé par une corticothérapie inhalée seule ainsi que pour le traitement préventif de l'asthme induit par l'éffort.,O,20A211,35220A21112,1/29/2018,,G,,3/20/2012,4/25/2024
5729,OPTIFLOX,OFLOXACINE,"0,3 %",%,FL/5ML,,O,5/9/2012,,,161.95,,13.0,,,,O,ARABIE SAOUDITE,,CPR : Remboursable sur prescription d'un médecin ophtalmologue.Applicable à compter du 18/03/2023.,,17D157,38617D15712,5/29/2012,,G,,5/9/2012,4/25/2024
5732,LEVOFLOX,"LEVOFLOXACINE,S/F HEMIHYDRATEE",500 MG,MG,BTE/05,,O,5/17/2012,6/12/2014,,900.0,,161.0,,,,O,213,,"CPR : Remboursable dans les indications suivantes:-infections urinaires hautes et basses,prostatites et infections intestinales et biliaires,-exacerbations aigues des branchites chroniques et pneumonies communautaires, sur prescription hospitaliere pour les seuls cas severes ou à risque de complications ayant été hospitalisés,- sinusite aigue,sur presciption du médecin spécialiste en ORL pour les situations des sinusites frontales, sphenoidales,ethmoidale et les pansinusites ou en cas de preuves de résistance bactériologique aux antibiotiques de première et deuxième intentions(antibiogramme).  Tarif de référence applicable dans les indications suivantes:infections urinaires hautes et basses, prostatites et infections intestinales et biliaires.",O,13K228,31713K22812,3/13/2010,,G,,5/17/2012,4/25/2024
5733,LEVOFLOX,"LEVOFLOXACINE,S/F HEMIHYDRATEE",500 MG,,BTE/10,,O,5/17/2012,6/12/2014,,1800.0,,161.0,,,,O,213,,"CPR : Remboursable dans les indications suivantes:- infections urinaires hautes et basses, prostatites et infections intestinales et biliaires,- exacerbations aigues des branchites chroniques et pneumonies communautaires,sur prescription hospitalière pour les seuls cas sévères ou à risque de complications ayant ete hospitalisés,- sinusite aigue, sur prescription du médecin spécialiste en ORL pour les situations des sinusites frontales, sphénoidales, éthmoidales et les pansinusites ou en cas de preuves de résistance bactériologique aux antibiotiques de première et deuxième intentions (antibiogramme). Tarif de référence applicable dans les indications suivantes: infections urinaires hautes et basses, prostatites et infections intestinales et biliaires.",O,13K228,31713K22812,3/13/2010,,G,,5/17/2012,4/25/2024
5750,ONDANSETRON INPHA-MEDIS,"ONDANSETRON, S/F CHLORHYDRATE DIHYDRATE",8 MG,,BTE/10,,O,3/29/2012,,,1143.0,,143.0,,,,O,213,,"CPR : Remboursable uniquement sur prescription des services hospitaliers spécialisés prenant en charge les patients souffrant de cancer, dans les indications suivantes:-prévention des nausées et vomissements aigus induits par la chimiothérapie cytotoxique moyennement émétisante chez l'adulte ;-prévention et traitement des nausées et vomissements retardés induits par la chimiothérapie cytotoxique moyennement à hautement émétisante chez l'adulte et l'enfant;-prévention et traitement des nausées et vomissements aigus et retardés induit par la radiothérapie hautement émétisante chez l'adulte .cette condition particulière de remboursement est applicable à compter du 16/10/2011.",O,10F094,31710F09412,5/29/2012,,G,,3/29/2012,4/25/2024
7243,BIOFORGE,"AMLODIPINE, BESILATE EXP EN AMLODIPINE/VALSARTAN",5 MG/80 MG,,BTE/30,,O,7/16/2018,,,1500.0,,143.0,,,O,O,213,,,,06E257,29306E25718,1/29/2018,,G,,7/16/2018,4/25/2024
7244,BIOFORGE,AMLODIPINE BESILATE EXP EN AMLODIPINE/VALSARTAN,5 MG/80 MG,,BTE/90,,O,7/16/2018,,,4500.0,,143.0,,,O,O,213,,,,06E257,29306E25718,1/29/2018,,G,,7/16/2018,4/25/2024
5771,PERINDOPRIL BEKER,"PERINDOPRIL, S/F DE TERT-BUTYLAMINE",4MG,,BTE/30,,O,10/15/2012,,,600.0,,152.0,,,,O,213,,CTR : tarif de référence applicable pour le remboursement des prescriptions destinées aux nouveaux malades mis sous traitement à compter de la date de l'entrée en vigueur du présent arrêté. (applicable pour les prescriptions antérieures à la date du 02/03/2019).,,06E165,44706E16512,3/2/2019,,G,,10/15/2012,4/25/2024
5780,PERINDOPRIL BEKER,"PERINDOPRIL,S/F DE TERT-BUTYLAMINE",8MG,,BTE/30,,O,10/15/2012,,,600.0,,14.0,,,,O,213,,CTR : tarif de référence applicable pour le remboursement des prescriptions destinées aux nouveaux malades mis sous traitement à compter de la date de l'entrée en vigueur du présent arrêté (applicable pour les prescriptions antérieures à la date du 24/05/2016).,,06E246,44706E24612,3/2/2019,,G,,10/15/2012,4/25/2024
7628,MAPEZ,LORAZEPAM,1 MG,,BTE/30,,O,3/12/2017,,,0.0,,152.0,,,O,O,213,,CPR : Le remboursement de ce médicament doit être soumis à l'accord préalable de l'organisme de sécurité sociale pour le remboursement au-delà de douze (12) semaines de traitement consécutives.,O,16B042,24216B04217,,,G,,3/12/2017,4/25/2024
7634,NOXENE,"CLORAZEPATE, DIPOTASSIQUE",5 MG,,BTE/30,,O,7/12/2020,,,0.0,,27.0,,,O,O,213,,CPR : Le remboursement de ce médicament doit être soumis à l'accord préalable de l'organisme de sécurité sociale pour le remboursement au-delà de douze (12) semaines de traitement consécutives.,O,16B023,23516B02320,,,G,,7/12/2020,4/25/2024
7635,NOXENE,"CLORAZEPATE, DIPOTASSIQUE",10 MG,,BTE/30,,O,7/12/2020,,,0.0,,27.0,,,O,O,213,,CPR : Le remboursement de ce médicament doit être soumis à l'accord préalable de l'organisme de sécurité sociale pour le remboursement au-delà de douze (12) semaines de traitement consécutives.,O,16B024,23516B02420,,,G,,7/12/2020,4/25/2024
7643,EPIXX,LEVETIRACETAM,250 MG,,BTE/30,,O,10/25/2020,,,885.9,,143.0,,,O,O,213,,CPR : Remboursable sur prescription du neurologue.,,15A072,17715A07220,5/24/2016,,G,,10/25/2020,4/25/2024
7645,BRUFINE,TROLAMINE,"0,670% (0,670 G/100)",,TUBE/93 G,,O,10/25/2020,,,0.0,,423.0,,,O,O,213,,CPR : Remboursable uniquement dans l'indication suivante:Erythèmes secondaires à des traitements radiothérapiques.,O,07P136,41807P13620,,,G,,10/25/2020,4/25/2024
7651,PSORIABET,CALCIPOTRIOL HYDRATE/BETAMETHASONE DIPROPIONATE,"50 ¿G/0,5 MG/G",,TUBE/60 G,,O,11/22/2020,,,0.0,,40.0,,,O,O,213,,"CPR : Remboursable sur prescription du dermatologue, après un échec d'un traitement local en monothérapie(en particulier par un dermocorticoide d'activité forte).En outre, le rembourssemement de ce médicament doit être soumis à l'accord préalable de l'organisme de sécurité sociale pour le rembourssement au-delà de quatre(4)semaines de traitement consécutives.",O,07S152,14907S15220,,,G,,11/22/2020,4/25/2024
4576,AMOXAL,AMOXICILLINE,1G,G,B/12,,O,4/27/2008,,,271.56,,200.0,,O,O,O,213,,"En cas de prescription de ce medicament anterieure à la date du 13.03.2010, il y'a lieu d'appliquer le tarif de reference suivant: 278.64 DA.",,13G230,03913G23008,1/24/2011,,G,10,4/27/2008,4/25/2024
4594,PENAMOX,AMOXICILLINE,125MG/5ML,MG/ML,FL/100ML,,O,5/17/2008,,,220.0,,54.0,,O,O,O,213,,en cas de prescription de ce medicament anterieure a la date du 02/10/2008 il y a lieu d'appliquer le tarif de reference suivant:182.00da,,13G046,00113G04608,10/2/2008,,G,10,5/17/2008,4/25/2024
4661,COLOCLEAN,POLYETHYLENE GLYCOL 3350/SULFATE DE SODIUM/ANHYDR,"59G/5,68G/1,68G/1,64G/075G/SAC",G/SACHET,BTE/4,,O,6/2/2008,,,0.0,,254.0,,O,O,O,,,CPR : Remboursable uniquement dans les indications suivantes :-Préparation des examens radiologiques (lavements barytes) et endoscopiques (coloscopie).,O,10L163,30410L16307,,,G,,6/2/2008,4/25/2024
4669,IMMUNOGLOBULINE HUMAINE ANTI-D (RHO),IMMUNOGLOBULINE HUMAINE,250¿G/ML,¿G/ML,BTE/1AMP DE 2 ML,,O,6/2/2008,,,0.0,,71.0,,O,O,O,,,"CPR : Remboursable dans les indication suivantes: - chez les mères rhésus négatif immédiatement, après accouchement quand le pÞre st rhésus positif;-chez les femmes enceintes rhésus négatif qui courent le risque de recevoir du sang facteur rh positif en raison de différentes pathologies(placenta preavia,amniocentèse,avortements,saignements...) la prise en charge de ce médicament reste comprise dans le forfait-hopitaux en cas d'hospitalisation dans les structures publiques de santé pour accouchement, avortement et autres situations.",O,12J124,36212J12406,,,P,,6/2/2008,4/25/2024
4672,OMNICEF,CEFDINIR,300 MG,MG,BTE/10,,O,6/2/2008,,,2200.0,,27.0,,O,O,O,ARABIE SAOUDITE,,"CPR : Remboursable uniquement dans les indications suivantes:-Pneumonies, bronchites bactériennes et exacerbations aiguês des bronchites chroniques , sur prescription hospitalière pour les seuls cas sévères ou à risque de complications ayant été hospitalisés;-Otites moyennes aiguês , sinusite maxillaires aiguês après échec d'une antibiothérapie de première et deuxième intention;-Infection urinaires après échec d'une antibiothérapie de première et deuxième intention avec preuve du profil de sensibilité et de résistance bactériologique (antibiogramme) .En cas de prescription de ce médicament antérieure à la date du 13.03.2010, il y'a lieu d'appliquer le tarif de référence suivant: 1432.20DA.Et à compter du 24/02/2016:Remboursable uniquement dans l'indication suivante:infection urinaires après échec d'une antibiothérapie de première et deuxième intention avec preuve du profil de sensibilité et de résistance bactériologique (antibiogramme). Et à compter du 28/01/2024:Remboursable uniqueemnent sur prescription hospitalière, dans les indications pévues à l'annexe de la décision d'enregistrement(RCP et notice), après echec d'une antibiothérapie de première et deuxième intention avec preuve du profil de sensibilité et de résistance bactériologique (antibiogramme).",O,13B318,00113B31822,3/13/2010,,G,,6/2/2008,4/25/2024
4660,OMNICEF,CEFDINIR,125MG/5ML,MG/ML,FL/40ML,,O,6/2/2008,,,1024.0,,88.0,,O,O,O,,,"CPR : Remboursables dans les indications suivantes:-pneumonies, bronchites bactériennes et exacerbations aiguês des  bronchites chroniques sur prescription hospitalière pour les seuls cas sévères ou à risque de complications ayant été hospitalisés:-Otites moyennes aiguês, sinusite maxillaires aiguês après échec d'une antibiothérapie de première et deuxième intention: -Infection urinaires après échec d'une antibiothérapie de première et deuxième intention avec preuve du profil de sensibilité et de résistance bactériologique (antibiogramme).En cas de prescription de ce médicament antérieure à la date du 13.03.2010, il y'a lieu d'appliquer le tarif de référence suivant: 741.60DA.Et à compter du 24/02/2016:Remboursable uniquement dans l'indication suivante:infection urinaires après échec d'une antibiothérapie de première et deuxième intention avec preuve du profil de sensibilité et de résistance bactériologique (antibiogramme).Et à compter du 28/01/2024:Remboursable uniquement sur prescription hospitalière, dans les indications prévues à l'annexe de la décision d'enregistrement (RCP et notice), après échec d'une antibiothérapie de première et deuxième intention avec preuve du profil de sensibilité et de résistance bactériologique (antibiogramme).",O,13B319,00113B31907,3/13/2010,,G,,6/2/2008,4/25/2024
6271,SYNOSIA,"DONEPEZIL,CHLORHYDRATE",5 MG,,BTE/30,,O,11/2/2014,,,4050.0,,143.0,,,O,O,213,,"CPR : Remboursable uniquement sur prescription du neurologue  et du psychiatre.Le remboursement de ce médicament doit être soumis à l'accord préalable  de l'organisme  de sécurité sociale pour le remboursement initial et tous les six mois.la demande d'accord préalable doit être accompagnée d'un compte rendu médical du patient mentionnant initialement son état, qui doit répondreà l'indication du donépézil, puis argumentant l'utilité de la poursuite du traitement (malade répondeur, preuve de l'amélioration des fonctions cognitives par au moins deux tests psychométriques  et une évaluation clinique).",O,15F074,26315F07414,10/13/2016,,G,,11/2/2014,4/25/2024
